C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_01_519.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_01_519.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_01_519.jpg, 0, 0, 0, 7.952811E-05
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_01_623.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_01_623.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_01_623.jpg, 0, 0.1413069, 0, 0.0441873
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_01_732.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_01_732.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_01_732.jpg, 0, 0.4399653, 0, 0.4003074
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_01_835.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_01_835.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_01_835.jpg, 0, 0.742884, 0, 1.10406
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_01_942.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_01_942.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_01_942.jpg, 0, 1, 0, 2.436493
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_042.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_042.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_042.jpg, -0.1112052, 1, 0, 3.587127
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_152.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_152.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_152.jpg, -0.2993133, 1, 0, 4.741377
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_258.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_258.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_258.jpg, -0.005215859, 1, 0, 5.898304
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_360.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_360.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_360.jpg, 0, 1, 0, 7.272723
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_468.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_468.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_468.jpg, -0.0316812, 1, 0, 8.406567
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_575.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_575.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_575.jpg, -0.3248787, 1, 0, 9.501336
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_683.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_683.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_683.jpg, -0.02878023, 1, 0, 10.83021
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_790.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_790.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_790.jpg, 0, 0.8406966, 0, 12.01297
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_891.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_891.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_891.jpg, 0, 0.530691, 0, 12.55004
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_02_993.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_02_993.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_02_993.jpg, 0, 0.2280477, 0, 12.91838
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_093.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_093.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_093.jpg, 0, 0.1647534, 0, 12.65483
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_197.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_197.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_197.jpg, -0.2912412, 0.4559946, 0, 13.08477
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_299.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_299.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_299.jpg, -0.3905484, 0.8058691, 0, 13.82361
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_401.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_401.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_401.jpg, -0.0837906, 1, 0, 14.78118
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_502.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_502.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_502.jpg, 0, 1, 0, 15.87712
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_605.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_605.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_605.jpg, 0, 1, 0, 16.87318
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_707.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_707.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_707.jpg, -0.1766232, 1, 0, 17.9317
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_809.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_809.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_809.jpg, -0.4825915, 1, 0, 18.84567
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_03_910.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_03_910.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_03_910.jpg, -0.1785925, 1, 0, 19.87429
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_018.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_018.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_018.jpg, 0, 1, 0, 21.0749
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_126.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_126.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_126.jpg, -0.1588908, 1, 0, 22.04066
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_229.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_229.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_229.jpg, -0.4412427, 1, 0, 22.94203
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_331.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_331.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_331.jpg, -0.1918515, 1, 0, 23.89054
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_433.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_433.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_433.jpg, 0, 1, 0, 24.84847
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_538.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_538.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_538.jpg, -0.3164697, 1, 0, 25.77643
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_639.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_639.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_639.jpg, -0.04964609, 1, 0, 26.90971
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_749.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_749.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_749.jpg, -0.37899, 1, 0, 27.80243
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_851.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_851.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_851.jpg, -0.6517653, 1, 0, 28.47865
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_04_957.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_04_957.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_04_957.jpg, -0.3382941, 1, 0, 29.3763
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_064.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_064.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_064.jpg, -0.3435012, 1, 0, 30.1896
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_164.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_164.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_164.jpg, -0.04140418, 1, 0, 30.19024
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_272.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_272.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_272.jpg, 0, 1, 0, 30.18946
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_375.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_375.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_375.jpg, 0.2757828, 1, 0, 30.16762
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_484.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_484.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_484.jpg, 0.4392415, 1, 0, 30.16279
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_591.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_591.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_591.jpg, 0.1506412, 1, 0, 30.19293
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_702.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_702.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_702.jpg, -0.1385946, 1, 0, 30.17766
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_812.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_812.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_812.jpg, -0.4341195, 1, 0, 30.14418
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_05_921.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_05_921.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_05_921.jpg, -0.1478814, 1, 0, 30.19145
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_024.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_024.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_024.jpg, 0, 1, 0, 30.18899
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_127.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_127.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_127.jpg, 0, 1, 0, 30.19007
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_230.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_230.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_230.jpg, -0.2804457, 1, 0, 30.17403
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_338.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_338.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_338.jpg, -0.33684, 1, 0, 30.18088
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_440.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_440.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_440.jpg, 0, 1, 0, 30.18741
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_548.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_548.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_548.jpg, 0, 1, 0, 30.18988
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_651.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_651.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_651.jpg, 0, 1, 0, 30.19033
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_756.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_756.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_756.jpg, 0, 1, 0, 30.1903
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_859.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_859.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_859.jpg, -0.0274452, 1, 0, 30.19013
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_06_963.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_06_963.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_06_963.jpg, -0.2206155, 1, 0, 30.17857
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_071.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_071.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_071.jpg, 0, 1, 0, 30.18935
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_179.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_179.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_179.jpg, 0, 1, 0, 30.19061
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_286.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_286.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_286.jpg, -0.0272499, 1, 0, 30.19021
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_389.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_389.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_389.jpg, -0.3089967, 1, 0, 30.16994
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_499.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_499.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_499.jpg, -0.0106719, 1, 0, 30.18982
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_605.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_605.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_605.jpg, 0, 1, 0, 30.18999
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_715.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_715.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_715.jpg, 0, 1, 0, 30.19027
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_816.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_816.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_816.jpg, 0, 1, 0, 30.19029
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_07_917.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_07_917.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_07_917.jpg, 0, 1, 0, 30.19029
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_023.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_023.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_023.jpg, -0.3181101, 1, 0, 30.16784
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_135.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_135.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_135.jpg, -0.2709858, 1, 0, 30.18576
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_238.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_238.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_238.jpg, 0, 1, 0, 30.18762
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_341.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_341.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_341.jpg, 0, 1, 0, 30.1901
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_441.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_441.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_441.jpg, 0, 1, 0, 30.19029
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_547.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_547.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_547.jpg, -0.316641, 1, 0, 30.1684
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_653.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_653.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_653.jpg, -0.03925171, 1, 0, 30.19052
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_758.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_758.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_758.jpg, 0, 1, 0, 30.19002
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_859.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_859.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_859.jpg, 0, 1, 0, 30.19031
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_08_964.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_08_964.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_08_964.jpg, 0, 1, 0, 30.1903
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_09_070.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_09_070.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_09_070.jpg, 0, 1, 0, 30.1903
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_09_176.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_09_176.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_09_176.jpg, 0, 1, 0, 30.19028
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_09_280.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_09_280.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_09_280.jpg, 0, 1, 0, 30.19033
C:\Users\Pavan Mistry\Desktop\Data\IMG\center_2021_03_03_17_56_09_385.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\left_2021_03_03_17_56_09_385.jpg, C:\Users\Pavan Mistry\Desktop\Data\IMG\right_2021_03_03_17_56_09_385.jpg, 0, 1, 0, 30.19028
